hidden_50.0_lr_0.001_alpha_0.0001_max_iter_200.0,607.66,615.52,607.42,615.05,621.12,613.35
hidden_50.0_lr_0.001_alpha_0.0001_max_iter_200.0,639.41,611.39,643.6,609.59,585.13,617.82
hidden_50.0_lr_0.001_alpha_0.0001_max_iter_500.0,560.51,568.75,556.0,569.24,575.36,565.97
hidden_50.0_lr_0.001_alpha_0.0001_max_iter_500.0,611.95,587.71,626.68,582.2,558.09,593.33
hidden_50.0_lr_0.001_alpha_0.0001_max_iter_1000.0,540.71,548.61,536.08,549.66,553.78,545.77
hidden_50.0_lr_0.001_alpha_0.0001_max_iter_1000.0,613.32,589.28,630.73,584.03,557.14,594.9
hidden_50.0_lr_0.001_alpha_1e-05_max_iter_200.0,607.64,615.5,607.17,615.07,621.04,613.28
hidden_50.0_lr_0.001_alpha_1e-05_max_iter_200.0,639.43,611.37,643.48,609.72,585.13,617.83
hidden_50.0_lr_0.001_alpha_1e-05_max_iter_500.0,560.35,569.18,556.73,569.4,575.14,566.16
hidden_50.0_lr_0.001_alpha_1e-05_max_iter_500.0,613.25,587.65,626.39,582.54,558.24,593.61
hidden_50.0_lr_0.001_alpha_1e-05_max_iter_1000.0,540.15,547.86,536.03,549.16,553.64,545.37
hidden_50.0_lr_0.001_alpha_1e-05_max_iter_1000.0,613.68,589.45,631.24,583.45,557.0,594.96
hidden_50.0_lr_0.001_alpha_1e-06_max_iter_200.0,607.62,615.5,607.42,615.08,621.04,613.33
hidden_50.0_lr_0.001_alpha_1e-06_max_iter_200.0,639.45,611.37,643.59,609.71,585.14,617.85
hidden_50.0_lr_0.001_alpha_1e-06_max_iter_500.0,560.01,569.17,556.99,569.2,575.14,566.1
hidden_50.0_lr_0.001_alpha_1e-06_max_iter_500.0,612.93,587.54,627.17,582.46,558.37,593.69
hidden_50.0_lr_0.001_alpha_1e-06_max_iter_1000.0,539.78,547.36,534.99,549.35,553.77,545.05
hidden_50.0_lr_0.001_alpha_1e-06_max_iter_1000.0,614.48,589.22,633.89,580.36,557.11,595.01
hidden_50.0_lr_0.0001_alpha_0.0001_max_iter_200.0,836.59,842.07,838.0,843.01,847.66,841.47
hidden_50.0_lr_0.0001_alpha_0.0001_max_iter_200.0,860.94,836.47,855.85,837.2,816.15,841.32
hidden_50.0_lr_0.0001_alpha_0.0001_max_iter_500.0,770.46,776.84,771.88,776.98,782.51,775.73
hidden_50.0_lr_0.0001_alpha_0.0001_max_iter_500.0,796.13,770.56,791.57,770.72,748.91,775.58
hidden_50.0_lr_0.0001_alpha_0.0001_max_iter_1000.0,682.53,689.77,683.25,689.57,695.29,688.08
hidden_50.0_lr_0.0001_alpha_0.0001_max_iter_1000.0,710.52,683.01,706.87,682.63,658.61,688.33
hidden_50.0_lr_0.0001_alpha_1e-05_max_iter_200.0,836.59,842.07,838.0,843.01,847.66,841.47
hidden_50.0_lr_0.0001_alpha_1e-05_max_iter_200.0,860.94,836.47,855.85,837.2,816.15,841.32
hidden_50.0_lr_0.0001_alpha_1e-05_max_iter_500.0,770.46,776.84,771.88,776.98,782.51,775.73
hidden_50.0_lr_0.0001_alpha_1e-05_max_iter_500.0,796.13,770.56,791.57,770.72,748.91,775.58
hidden_100.0_lr_0.001_alpha_0.0001_max_iter_200.0,574.19,582.3,572.18,582.26,588.31,579.85
hidden_100.0_lr_0.001_alpha_0.0001_max_iter_200.0,614.75,588.9,627.05,585.52,559.57,595.16
hidden_100.0_lr_0.001_alpha_0.0001_max_iter_500.0,545.11,551.14,540.18,552.72,559.38,549.71
hidden_100.0_lr_0.001_alpha_0.0001_max_iter_500.0,611.15,587.4,629.39,580.17,556.28,592.88
hidden_100.0_lr_0.001_alpha_0.0001_max_iter_1000.0,517.35,521.64,511.41,526.53,533.0,521.99
hidden_100.0_lr_0.001_alpha_0.0001_max_iter_1000.0,613.84,590.48,632.77,585.79,559.81,596.54
hidden_100.0_lr_0.001_alpha_1e-05_max_iter_200.0,574.32,582.29,572.17,582.26,588.3,579.87
hidden_100.0_lr_0.001_alpha_1e-05_max_iter_200.0,614.69,588.89,627.07,585.5,559.53,595.14
hidden_100.0_lr_0.001_alpha_1e-05_max_iter_500.0,545.53,551.21,540.27,552.85,559.09,549.79
hidden_100.0_lr_0.001_alpha_1e-05_max_iter_500.0,611.69,587.65,629.53,580.16,556.18,593.04
hidden_100.0_lr_0.001_alpha_1e-05_max_iter_1000.0,518.63,522.11,511.47,526.32,532.95,522.3
hidden_100.0_lr_0.001_alpha_1e-05_max_iter_1000.0,614.74,589.24,632.05,585.41,559.98,596.28
hidden_100.0_lr_0.001_alpha_1e-06_max_iter_200.0,574.23,582.28,572.17,582.25,588.3,579.85
hidden_100.0_lr_0.001_alpha_1e-06_max_iter_200.0,614.72,588.89,627.07,585.5,559.53,595.14
hidden_100.0_lr_0.001_alpha_1e-06_max_iter_500.0,545.16,551.22,540.24,552.91,559.08,549.72
hidden_100.0_lr_0.001_alpha_1e-06_max_iter_500.0,611.57,587.6,629.46,580.31,556.07,593.0
hidden_100.0_lr_0.001_alpha_1e-06_max_iter_1000.0,517.79,521.95,511.7,526.32,532.82,522.12
hidden_100.0_lr_0.001_alpha_1e-06_max_iter_1000.0,614.87,589.51,632.42,585.54,559.86,596.44
hidden_200.0_lr_0.001_alpha_0.0001_max_iter_200.0,563.49,568.58,557.99,570.52,576.72,567.46
hidden_200.0_lr_0.001_alpha_0.0001_max_iter_200.0,612.94,585.87,626.63,579.76,555.93,592.23
hidden_200.0_lr_0.001_alpha_0.0001_max_iter_500.0,528.6,532.75,522.18,537.22,541.55,532.46
hidden_200.0_lr_0.001_alpha_0.0001_max_iter_500.0,614.13,588.62,629.3,578.62,557.78,593.69
hidden_200.0_lr_0.001_alpha_0.0001_max_iter_1000.0,484.19,485.36,477.47,492.16,493.97,486.63
hidden_200.0_lr_0.001_alpha_0.0001_max_iter_1000.0,621.83,598.98,640.87,584.68,568.06,602.88
hidden_200.0_lr_0.001_alpha_1e-05_max_iter_200.0,563.49,568.58,558.0,570.5,576.72,567.46
hidden_200.0_lr_0.001_alpha_1e-05_max_iter_200.0,612.98,585.87,626.6,579.76,555.92,592.23
hidden_200.0_lr_0.001_alpha_1e-05_max_iter_500.0,528.63,532.77,522.25,537.3,541.58,532.51
hidden_200.0_lr_0.001_alpha_1e-05_max_iter_500.0,614.23,588.7,629.32,578.5,557.98,593.75
hidden_200.0_lr_0.001_alpha_1e-05_max_iter_1000.0,484.23,485.35,477.38,492.64,492.79,486.48
hidden_200.0_lr_0.001_alpha_1e-05_max_iter_1000.0,622.83,599.16,641.39,585.12,568.35,603.37
hidden_200.0_lr_0.001_alpha_1e-06_max_iter_200.0,563.48,568.58,558.0,570.5,576.72,567.46
hidden_200.0_lr_0.001_alpha_1e-06_max_iter_200.0,612.98,585.87,626.6,579.76,555.92,592.23
hidden_200.0_lr_0.001_alpha_1e-06_max_iter_500.0,528.64,532.77,522.24,537.31,541.58,532.51
hidden_200.0_lr_0.001_alpha_1e-06_max_iter_500.0,614.25,588.71,629.35,578.5,557.97,593.76
hidden_200.0_lr_0.001_alpha_1e-06_max_iter_1000.0,484.33,485.34,477.35,492.62,492.76,486.48
hidden_200.0_lr_0.001_alpha_1e-06_max_iter_1000.0,622.47,599.22,641.25,584.9,568.16,603.2
